gene_symbol	Brain - Substantia nigra
FANCL	13.3121
RP11-334G22.1	0.207506
EIF3FP3	0.827672
LINC01795	0.0
LINC01122	0.539416
AC007238.1	0.131446
LINC01793	0.0231129
RP11-444A22.1	0.0
AC007131.2	0.0
AC007179.1	0.0
RP11-569H17.1	0.0
RNU6-508P	0.0
RNA5SP94	0.0
AC007381.3	0.0
MIR4432HG	0.0
RNU1-32P	0.0
MIR4432	0.0
BCL11A	0.950976
AC009970.1	0.0
RN7SL361P	0.0
RP11-416L21.2	0.0
RP11-416L21.1	0.0
RNU6-612P	0.0
ATP1B3P1	0.0
PAPOLG	2.60506
LINC01185	0.165721
RN7SL632P	0.0
RPL21P33	0.0
REL	0.518482
RNU4-51P	0.0
NONOP2	0.36114
AC010733.5	0.412372
PUS10	1.10698
RNA5SP95	0.0
PEX13	3.27963
KIAA1841	4.07564
AC016747.3	3.94708
C2ORF74	32.8155
RP11-493E12.1	0.109024
AHSA2	23.7204
USP34	8.50563
RP11-493E12.2	0.468356
RP11-479F13.1	0.0
AC016894.1	0.0
SNORA70B	0.0
RP11-355B11.2	2.05619
XPO1	16.211
RP11-355B11.1	0.0
RPS29P10	0.0
RNU6-1145P	0.0
AC108039.1	0.0
RPS24P7	0.0
AC108039.3	0.0
FAM161A	2.34432
RP11-681L4.1	0.194117
RP11-681L4.2	0.0
CCT4	46.4347
AC107081.5	0.33814
COMMD1	13.7146
Y_RNA	0.0
AC018462.2	0.0121571
RP11-270B14.1	0.0
B3GNT2	6.22118
MIR5192	0.0
RN7SL51P	0.0
RP11-642D6.1	0.0
AC093159.1	1.30054
RN7SL18P	0.0
TMEM17	4.25005
AC107083.1	0.0
AC092155.1	0.0616109
PSAT1P2	0.0
RSL24D1P2	0.0
AC092155.4	0.0752305
EHBP1	14.3344
Y_RNA	0.0
AC007098.1	0.0
RP11-443F16.1	0.0
AC009501.4	1.35285
OTX1	0.95803
RP11-511I11.2	0.0
RP11-511I11.1	0.09914
DBIL5P2	0.0365622
WDPCP	0.700184
METAZOA_SRP	0.0
AC074367.1	0.0
RP11-391A7.1	0.0
MDH1	92.1001
AC016734.2	0.324153
RPS4XP5	0.0
AC096664.1	0.0
AC096664.2	0.0
HNRNPA1P66	0.0
UGP2	36.8223
ACA59	0.41675
VPS54	6.83344
AC012368.1	0.0364312
PELI1	10.5926
AC074289.1	5.83779
LINC00309	0.0
RP11-547M24.1	0.0
AC114752.1	0.0
AC114752.3	0.0
MIR4433B	0.0
RPL23AP37	0.0660515
AC008074.3	0.144488
AC008074.5	0.0684007
LGALSL	4.4082
LINC01805	0.0
RP11-568N6.1	0.427717
AFTPH	11.0589
MIR4434	0.0
RNU6-100P	0.0
AC007365.1	0.0
SERTAD2	3.64412
AC007365.3	0.0726693
AC007365.4	0.0
RN7SL341P	0.0
Y_RNA	0.0
LINC01800	0.035545
AC007386.2	0.0167217
RN7SL211P	0.0
AC007386.3	0.0660974
SLC1A4	22.3467
RNU6-548P	0.0
AC007386.4	0.0335571
CEP68	6.52151
RAB1A	75.1917
SNORA74	0.0
RP11-420C9.1	0.538036
AC007318.5	0.933727
ACTR2	50.9588
SPRED2	8.18486
AC012370.2	0.0
AC074391.1	0.236959
AC012370.3	0.0
AC007389.1	0.0
AC007389.2	0.0
RN7SL635P	0.0
VTRNA2-2P	0.0
AC007389.3	0.0
RP11-418H16.1	0.620463
KRT18P33	0.0
RP11-340F16.2	0.0
AC118345.1	0.0
AC092669.6	0.0
MIR4778	0.0
LINC01873	0.0
MEIS1-AS3	0.0
MEIS1	3.60591
MEIS1-AS2	0.0
LINC01798	0.0175026
LINC01797	0.0
AC009474.1	0.0
AC009474.2	0.0
LINC01799	0.0
LINC01628	0.0
AC007403.3	0.0
LINC01828	0.0
LINC01829	0.0469973
AC023115.4	0.0
ETAA1	3.05921
AC007422.1	0.0
AC010987.5	0.0
LINC01812	0.0
AC079112.1	0.0
C1D	5.99221
WDR92	3.01783
AC017083.2	0.0
PNO1	6.24221
PPP3R1	37.654
RP11-474G23.3	2.4802
CNRIP1	23.6363
AC015969.3	0.0
PLEK	4.78514
AC127383.1	0.0
FBXO48	0.867205
APLF	0.41382
AC130709.1	0.0
PROKR1	0.0833744
ARHGAP25	1.68123
LINC01888	0.0
LINC01890	0.0
BMP10	0.0
GKN3P	0.0
GKN2	0.0365051
GKN1	0.0724012
ANTXR1	16.1363
MIR3126	0.0
RNA5SP96	0.0
RNU6-1216P	0.0
RP11-85D18.1	0.0
GFPT1	5.39436
Y_RNA	0.0
NFU1	15.2383
AAK1	4.07852
RN7SL604P	0.0
SNORA36C	0.0
RP11-77O7.1	0.0
B3GALNT1P1	0.0
ANXA4	10.162
AC092431.3	0.083424
GMCL1	5.73516
RP11-401N16.2	0.0
RPL23AP92	0.351089
SNRNP27	20.7865
MXD1	3.91138
ASPRV1	4.9421
PCBP1-AS1	1.74229
RN7SL470P	0.0
PCBP1	74.1164
AC016700.2	0.0
AC016700.4	0.0
LINC01816	3.05914
C2ORF42	4.64862
TIA1	16.9443
MIR1285-2	0.0
AC016700.6	0.0
PCYOX1	13.9637
SNRPG	16.3646
FAM136A	11.6943
BRD7P6	0.0
AC022201.4	0.0
TGFA	8.20534
TGFA-IT1	0.0
ADD2	3.58122
AC007395.3	0.0
FIGLA	0.0
HMGN2P21	0.0
CLEC4F	0.0260478
AC007395.4	0.0
CD207	0.0
LINC01143	0.0
VAX2OS1_3	0.0
VAX2	0.973772
ATP6V1B1	0.216559
ELOCP21	0.0
RN7SL160P	0.0
ANKRD53	0.333702
TEX261	24.9841
AC007040.6	0.0
AC007040.8	0.0
OR7E91P	0.0
OR7E46P	0.0
OR7E62P	0.0
NAGK	15.7003
RP11-467P9.1	0.380526
MCEE	4.96287
MPHOSPH10	12.9773
AC007881.4	0.0
PAIP2B	79.6881
ZNF638	15.6934
ZNF638-IT1	0.0627236
RNU6-105P	0.0
DYSF	7.15995
RPS20P10	0.194536
CYP26B1	2.84759
EXOC6B	11.4252
AC006461.2	0.0
RNU2-39P	0.0
SNORD78	0.0
SPR	13.3485
EMX1	0.0299902
RP11-466M21.1	0.0
SFXN5	21.9259
RAB11FIP5	8.33056
RP11-44N22.3	2.90332
NOTO	0.0
SMYD5	13.2118
PRADC1	27.7936
CCT7	65.004
FBXO41	6.38865
EGR4	0.140813
RNU6-111P	0.0
RPSAP28	0.0
ALMS1	1.78596
ALMS1-IT1	0.473241
NAT8	0.110312
ALMS1P1	0.330979
NAT8B	0.030487
TPRKB	13.2962
RP11-434P11.2	0.173957
RP11-434P11.1	0.0
DUSP11	4.04054
C2ORF78	0.0
STAMBP	10.8129
RP11-51I5.1	0.0
ACTG2	0.984049
DGUOK	24.7368
DGUOK-AS1	0.686932
RNA5SP97	0.0
AC073046.25	0.0584189
TET3	2.10033
RP11-711M9.2	0.0
FNBP1P1	0.892737
RP11-287D1.4	0.657913
BOLA3	13.7344
BOLA3-AS1	5.71311
MOB1A	12.5162
RP11-287D1.5	0.0
RP11-287D1.2	0.0
MTHFD2	11.0187
SLC4A5	0.788692
KRT18P26	0.0
RNU6-542P	0.0
NECAP1P2	0.0
TAF13P2	0.0
DCTN1	81.988
DCTN1-AS1	1.667
AC005041.11	0.120977
C2ORF81	2.31055
HMGA1P8	0.112435
WDR54	6.81625
RTKN	34.82
INO80B	21.8866
WBP1	82.858
MOGS	11.5872
MRPL53	2.46572
CCDC142	1.4795
TTC31	5.03088
LBX2	0.0899414
RP11-523H20.3	0.160963
LBX2-AS1	0.494482
PCGF1	5.55042
TLX2	0.0839827
DQX1	0.214706
AUP1	75.1896
HTRA2	15.1307
LOXL3	3.13644
DOK1	4.60581
M1AP	0.531135
AC005033.6	0.0
TVP23BP2	0.0
SEMA4F	2.39909
AC007387.2	0.0
RP11-259N19.1	0.88387
HK2	2.90336
LINC01291	0.276556
AC104135.2	0.096758
LINC01293	0.0132241
POLE4	21.52
TACR1	0.158281
MIR5000	0.0
RP11-355F16.1	0.0684426
GAPDHP57	0.0
EVA1A	0.115009
AC007099.2	0.0
SNOU109	0.0
AC007099.1	0.0
AC005034.2	0.0
U3	0.0
MRPL19	10.256
SUPT4H1P1	0.0
GCFC2	3.76766
RP11-342K6.1	4.92208
RP11-342K6.2	1.11457
RP11-342K6.3	0.44806
RP11-342K6.4	1.17484
SUCLA2P2	0.0
AC073091.2	0.0
RP11-335E8.1	0.0
RN7SKP203	0.0
RN7SKP164	0.0
LRRTM4	0.871735
RNA5SP98	0.0
AC079117.1	0.0
AC084149.2	0.868841
AC084149.1	0.0
AC105399.2	0.0507177
LINC01851	0.0
AC012494.1	0.0
CYCSP6	0.0
RP11-601H16.1	0.0
AC092660.1	0.0
RNU6-827P	0.0
RNU6-812P	0.0
REG3G	0.0
REG1B	0.104483
REG1A	0.339278
REG1CP	0.0
REG3A	0.0
AC011754.1	0.0
CTNNA2	14.5787
AC010975.1	0.177216
RP11-191H23.1	0.0
AC010975.2	0.0
RNU6-561P	0.0
MIR4264	0.0
MIR8080	0.0
AC016716.2	0.891036
AC016716.1	0.0
LRRTM1	1.19877
AC008067.2	0.00708586
AC084193.1	0.0
AC105342.1	0.0
AC012075.1	0.0
LINC01815	0.0
RNA5SP99	0.0
AC013262.1	0.0
RN7SL201P	0.0
AC079896.1	0.0
LYARP1	0.0
Y_RNA	0.0
AC010105.1	0.0
AC109638.1	0.0
MTND4P25	0.0
MTND5P27	0.0
MTND6P7	0.0
MTCYBP7	0.0
DHFRP3	0.0
AC138623.1	0.0
LINC01809	0.0
RPL37P10	0.0
RNU6-1312P	0.0
AC016908.1	0.0
ST6GALNAC2P1	0.0
FUNDC2P2	0.0
AC106874.1	0.0
SUCLG1	38.5288
DNAH6	0.182703
DUXAP1	0.0
LDHAP7	0.0223474
TRABD2A	0.282824
RP11-241M13.2	0.0
RPL12P18	0.0
TMSB10	722.001
AC022210.2	0.32094
KCMF1	8.79926
LINC01964	0.0
AC078974.2	0.0
LSM3P3	0.0
TCF7L1	4.75349
TCF7L1-IT1	0.0
RNU6-674P	0.0
AC093162.3	0.0
AC093162.5	0.206036
TGOLN2	38.0077
Y_RNA	0.0
PEBP1P2	0.533296
RETSAT	22.7224
ELMOD3	6.59194
RP11-717A5.1	0.0
Y_RNA	0.0
RN7SL113P	0.254316
RP11-717A5.2	0.0
CAPG	18.5181
SH2D6	0.917
Y_RNA	0.273732
RN7SL251P	0.0
Y_RNA	0.0
RPSAP22	0.0698001
MAT2A	75.4927
GGCX	3.83268
VAMP8	11.6262
RN7SL126P	0.0
VAMP5	62.2013
RNF181	56.9486
TMEM150A	7.87468
USP39	13.1134
C2ORF68	5.57385
SFTPB	0.116806
AC012454.4	0.0
GNLY	2.92617
RNU1-38P	0.0
ATOH8	3.4869
MIR6071	0.0
AC105053.3	0.0371169
RN7SKP83	0.0
ST3GAL5	8.2459
ST3GAL5-AS1	1.28081
RP11-548P2.2	2.44848
POLR1A	3.21767
PTCD3	13.2991
SNORD94	0.611333
IMMT	26.7356
Y_RNA	0.0
MIR4779	0.0
RP11-301O19.1	2.12708
MRPL35	17.0492
REEP1	12.3015
U8	0.0
SNORA19	0.0
KDM3A	7.46148
CHMP3	14.9893
RNU6-640P	0.0
AC015971.2	0.090358
RNF103	19.0234
RMND5A	12.0274
CD8A	1.19194
CD8B	0.615831
ANAPC1P1	0.0520187
AC111200.2	0.0
RGPD1	0.034012
AC111200.7	0.066304
NDUFB4P5	0.0
PLGLB1	0.401324
AC125232.1	1.0898
RP11-1252D15.1	2.39375
AC092651.1	0.0
AC083899.3	0.421925
MIR4771-1	0.0
AC083899.1	0.0
LINC01955	0.0
RP11-223J6.1	0.0
IGKV3OR2-268	0.0
AC068279.3	0.0
LINC01943	0.0523318
CYTOR	1.27141
RP11-1399P15.1	0.0
AC133644.3	0.0
MIR4435-1	0.0
AC133965.1	0.0
AC093616.4	0.144598
PLGLB2	0.0
RGPD2	0.0666402
MTATP8P2	0.733602
NDUFB4P7	0.0
AC108479.2	0.156935
RP11-1378G18.1	0.0
RNU2-63P	0.0
KRCC1	24.7655
SMYD1	0.129097
MIR4780	0.0
FABP1	0.331708
THNSL2	10.1819
MRPL45P1	0.0
U6	0.0
RNU6-1168P	0.0
RNU6-1007P	0.0
AC012671.2	0.0
FOXI3	0.0
TEX37	0.0
AC104134.2	0.0
EIF2AK3	3.81392
AC062029.1	0.632011
RPIA	5.58163
ANKRD36BP2	0.284578
AC096579.13	0.0
MIR4436A	0.0
IGKC	4.69091
IGKJ5	0.0
IGKJ4	1.02599
IGKJ3	0.0
IGKJ2	1.66742
IGKJ1	2.95482
IGKV4-1	0.0564699
IGKV5-2	0.0
IGKV7-3	0.0
PGBD4P5	0.0
IGKV2-4	0.0
IGKV1-5	0.12599
IGKV1-6	0.0
IGKV3-7	0.0
IGKV1-8	0.0
IGKV1-9	0.0
IGKV2-10	0.0
IGKV3-11	0.0642821
IGKV1-12	0.0
IGKV1-13	0.0
IGKV2-14	0.0
IGKV3-15	0.0735248
IGKV1-16	0.0
IGKV1-17	0.0
IGKV2-18	0.0
IGKV2-19	0.0
IGKV3-20	0.231987
IGKV6-21	0.0
IGKV1-22	0.0
IGKV2-23	0.0
IGKV2-24	0.0
IGKV3-25	0.0
IGKV2-26	0.0
RP11-421K23.1	0.0
IGKV1-27	0.0
IGKV2-28	0.0
IGKV2-29	0.0
IGKV2-30	0.0
IGKV3-31	0.0
IGKV1-32	0.0
IGKV1-33	0.0
IGKV3-34	0.0
IGKV1-35	0.0
IGKV2-36	0.0
IGKV1-37	0.0
IGKV2-38	0.0
IGKV1-39	0.0
IGKV2-40	0.0
RP4-614C10.1	0.0
RP4-614C10.2	1.70828
5S_RRNA	0.0
RP4-614C10.3	0.0
RP4-614C10.5	0.0
RP4-614C10.4	0.0
IGKV2D-40	0.0
IGKV1D-39	0.0
IGKV2D-38	0.0
IGKV1D-37	0.0
IGKV2D-36	0.0
IGKV1D-35	0.0
IGKV3D-34	0.0
IGKV1D-33	0.0
IGKV1D-32	0.0
IGKV3D-31	0.0
IGKV2D-30	0.0
IGKV2D-29	0.0
IGKV2D-28	0.0
IGKV1D-27	0.0
IGKV2D-26	0.0
IGKV3D-25	0.0
IGKV2D-24	0.0
IGKV2D-23	0.0
IGKV1D-22	0.0
IGKV6D-21	0.0
IGKV3D-20	0.0
IGKV2D-19	0.0
IGKV2D-18	0.0
IGKV6D-41	0.0
IGKV1D-17	0.0
IGKV1D-16	0.0
IGKV3D-15	0.0
IGKV2D-14	0.0
IGKV1D-13	0.0
IGKV1D-12	0.0
IGKV3D-11	0.0
IGKV2D-10	0.0
IGKV1D-42	0.0
IGKV1D-43	0.0
IGKV1D-8	0.0
IGKV3D-7	0.0
CH17-132F21.4	0.0
IGKV1OR2-118	0.0
AC018696.1	0.0
CH17-132F21.5	0.0667491
AC018696.4	0.0
RP11-575H3.1	0.756475
AC116050.1	0.0
AC027612.6	0.799533
RNA5SP100	0.0
DRD5P1	0.0
AC027612.3	0.0
RP11-165D20.1	0.0
AC027612.4	0.0277549
AC027612.1	0.0596668
GGT8P	0.0
IGKV1OR2-1	0.0
ABCD1P5	0.0
AC127391.3	0.0
PABPC1P6	0.0
SLC9B1P2	0.0
ACTR3BP2	0.0
CHEK2P3	0.0
AC128677.3	0.0
IGKV1OR2-2	0.0
RP11-407P15.1	0.0
RP11-407P15.2	0.0216829
CNN2P11	0.0
AC073464.4	0.0512053
CNN2P8	0.384844
AC073464.6	0.0
CYP4F32P	0.511992
AC073464.7	0.0977065
SNX18P14	0.0
AC073464.11	0.0
ANKRD20A8P	0.0232056
RNU6-1320P	0.0
RP11-71B7.1	0.0
AC097374.2	0.0271996
TEKT4	0.10739
MTCO1P48	0.0
MTCO3P45	0.0
RPS24P6	0.0
AC103563.2	0.0
AC103563.3	0.0
AC103563.4	0.0
AC103563.5	0.0
AC103563.6	0.0
AC103563.7	0.0
RN7SL575P	0.0
AC103563.8	1.74486
MAL	111.115
AC103563.9	1.29119
MRPS5	31.6432
ZNF514	5.17207
ZNF2	1.46998
SLC2AXP1	0.0
AC092835.2	0.192953
PROM2	1.28706
KCNIP3	11.3607
FABP7P2	0.0
FAHD2A	7.77151
AC009238.8	0.0
AC009238.7	0.0
UBTFL5	0.0
RP11-404J24.1	0.0
AC133104.2	0.0
TRIM43B	0.0
AC009237.4	0.0
AC009237.2	0.0
AC009237.5	0.0
AC009237.6	0.0
TRIM64FP	0.0
RP11-440D17.3	2.93097
AC009237.8	0.440391
AC009237.11	0.421001
RP11-440D17.4	1.13718
AC009237.10	0.0
OR7E102P	0.339944
TRIM51JP	0.0197943
RP11-440D17.5	0.0
AC009237.13	0.0
TRIM43	0.0
AC009237.14	0.0
RP11-440D17.2	0.0
UBTFL3	0.0
RP11-440D17.6	0.0
AC009237.17	0.0
AC009237.16	0.0
AC008268.1	0.0
GPAT2P1	0.0154027
LINC00342	16.4141
ANKRD36C	0.866315
RN7SL210P	0.0
FAHD2CP	16.6283
GPAT2	1.08116
ADRA2B	0.521884
ASTL	0.0
DUSP2	1.52682
AC012307.2	0.0
STARD7	74.9894
STARD7-AS1	1.99477
TMEM127	12.0948
CIAO1	20.5861
SNRNP200	19.7805
AC021188.4	0.462576
ITPRIPL1	0.281835
NCAPH	0.373331
NEURL3	0.291755
RP11-363D14.1	0.204092
ARID5A	10.6725
KANSL3	14.4468
FER1L5	0.0803926
LMAN2L	8.11565
CNNM4	3.35986
MIR3127	0.0
RP11-353K11.1	1.6251
CNNM3	5.35647
ANKRD23	4.51849
ANKRD39	4.90262
SEMA4C	18.0501
FAM178B	3.2139
METAZOA_SRP	0.0
RNA5SP101	0.0
RP11-219H23.1	0.0
RP11-219H23.2	0.0
AC079395.1	0.0
TRIM43CP	0.0
AC018892.8	0.0
AC018892.3	0.0
IGKV2OR2-1	0.0
IGKV2OR2-2	0.0
IGKV1OR2-3	0.0
GPAT2P2	0.188751
FAHD2B	17.8186
RP11-499E14.1	0.0664995
RN7SL313P	0.0
ANKRD36	0.893017
RP11-734K23.9	0.0120194
AC159540.3	0.0
IGKV1OR2-9	0.0
IGKV2OR2-10	0.0
IGKV2OR2-7D	0.0
IGKV3OR2-5	0.0
IGKV1OR2-6	0.0
IGKV2OR2-7	0.0
IGKV2OR2-8	0.0
IGKV1OR2-11	0.0
AC159540.1	0.133192
AC159540.2	0.0
ANKRD36B	0.340034
AC159540.14	0.0
UBTFL6	0.181329
COX5B	300.574
ACTR1B	43.0907
LINC01125	1.28258
RNU4-8P	0.0
ZAP70	0.873291
TMEM131	6.25264
HMGN1P36	0.0
RNU7-96P	0.0
VWA3B	0.14573
ATP5BP1	0.0
AC092675.3	0.140216
CNGA3	0.198363
AC092675.4	0.0
INPP4A	5.32401
COA5	35.1363
UNC50	16.9806
MGAT4A	5.73538
YWHAQP5	0.0
AC109826.1	0.404601
RNU4-84P	0.0
KIAA1211L	2.16924
RNU7-46P	0.0
TSGA10	1.70075
AC019097.7	0.25052
C2ORF15	1.23608
LIPT1	3.94507
MITD1	8.63998
MRPL30	11.5794
LYG2	0.0478153
LYG1	1.39163
RP11-111H13.1	0.366716
TXNDC9	7.33456
EIF5B	58.4404
REV1	6.65576
RP11-527J8.1	0.783958
AFF3	2.81797
AC092667.2	0.239908
LINC01104	0.0
LONRF2	8.02853
RP11-292K15.2	0.0
RP11-292K15.1	0.0
CHST10	9.03559
AC012493.1	0.0
NMS	0.0
AC068538.2	0.0
PDCL3	16.3553
HMGN2P22	0.0
LINC01849	0.0
NANOGNBP1	0.0
LINC01868	0.0
AC092168.4	0.0
NPAS2	5.41037
AC092168.2	0.0
AC016738.3	0.0
AC016738.4	0.343437
RPL31	139.066
TBC1D8	3.05706
BBIP1P1	0.0
TBC1D8-AS1	0.167279
CNOT11	12.2716
RNF149	9.86193
SNORD89	2.45612
MIR5696	0.0
CREG2	1.87835
AC092570.1	0.0
RFX8	0.299548
LINC01870	0.0
AC092570.3	0.0
AC092570.4	0.0
MAP4K4	116.743
LINC01127	0.184831
IL1R2	0.258872
IL1R1	3.55511
AC007271.3	0.0
IL1RL2	0.191123
FAM183DP	0.0
IL1RL1	1.33184
IL18R1	1.00431
SDR42E1P5	0.0
IL18RAP	0.380202
MIR4772	0.0
AC007278.2	0.0
AC007278.3	0.0903142
SLC9A4	0.0
SLC9A2	0.424775
MFSD9	1.20113
TMEM182	0.738249
LINC01796	0.0
LINC01935	0.0
AC108051.2	0.0
AC073987.1	0.0
AC073987.2	0.0
AC092568.1	0.0
AC018880.1	0.0
AC018880.2	0.0
AC013727.1	0.0
AC013727.2	0.0
LINC01965	0.0
DAOA-AS1_2	0.0
AC096554.1	0.0
AHCYP3	0.0
AC068535.2	1.34075
LINC01831	0.102226
LINC01102	3.09775
LINC01103	0.127764
AC013402.4	0.0
AC013402.3	0.0
AC013402.5	0.047283
RPL23AP27	0.0
AC068057.1	0.997482
CTD-2015C24.1	0.573967
SNORA72	0.0
LINC01114	1.46973
HMGB3P11	0.0
LINC01158	20.3924
RP11-13J10.1	2.5209
POU3F3	31.5158
AC018730.4	0.0
LINC01159	0.356042
AC010884.1	1.35109
MRPS9	18.4906
UTAT33	0.0
LINC01918	0.630316
GPR45	0.410126
RP11-332H14.1	0.848116
TGFBRAP1	5.22581
AC012360.4	0.162314
RP11-332H14.2	1.9396
C2ORF49	8.94372
FHL2	0.857711
AC012360.6	0.0211234
NCK2	18.9848
AC009505.2	0.0
AC009505.4	0.0
C2ORF40	9.95213
UXS1	9.6153
AC018878.3	0.0
RP11-707E21.1	0.0
AC092106.2	0.0
AC092106.1	0.0
AC114755.2	0.0
AC114755.4	0.0
AC114755.3	0.0
AC114755.5	0.0
AC114755.7	0.0
PLGLA	0.0
RGPD3	0.269874
AC108868.3	0.0647926
CD8BP	2.4322
AC108868.5	0.0
AC108868.6	0.158792
EEF1A1P12	0.305932
ST6GAL2	1.61247
ST6GAL2-IT1	0.0575639
AC016994.2	0.0
PPP1R2P5	0.0
AC005040.3	0.0
LINC01789	0.0
AC096669.1	0.0
LINC01885	0.0
LINC01886	0.0
GACAT1	0.0
RGPD4-AS1	0.0
RGPD4	0.018447
AC009963.3	0.0
AC009963.4	0.0
AC009963.5	0.0
AC009963.6	0.0
SLC5A7	0.0125185
LINC01593	0.0
ACTP1	0.0
LINC01594	0.0
SETD6P1	0.0
SULT1C3	0.0
WASF1P1	0.0
SULT1C2	0.206735
SULT1C2P2	0.0
SULT1C2P1	0.0155866
GMCL1P2	0.0
SULT1C4	8.56828
SMIM12P1	0.0
GCC2	5.94574
GCC2-AS1	0.309116
LIMS1	5.54537
LIMS1-AS1	0.0425276
AC010095.6	0.0
RPL10P5	0.0
RANBP2	8.3942
CCDC138	0.924828
AC073415.2	0.150933
EDAR	0.0343151
METAZOA_SRP	0.0
SH3RF3-AS1	0.592242
SH3RF3	2.79321
MIR4265	0.0
SNRPGP9	0.0
MIR4266	0.0
SEPT10	15.8968
RP11-537E18.1	0.0
AC011753.5	0.0
SOWAHC	2.72582
AC011753.6	0.0
BMS1P19	0.0
AC109815.2	0.0
RPL22P11	0.0
RP11-506F3.1	0.385827
RGPD5	0.00438533
LIMS3	0.0
AC013271.3	0.0
GPAA1P1	0.0
ZBTB45P1	0.0
LINC01123	0.729043
AC013268.3	0.0
AC013268.4	0.0
RP11-1223D19.4	0.0
RP11-1223D19.5	0.0
MIR4267	0.0
MALL	0.139678
MIR4436B1	0.0
NPHP1	1.71608
AC092664.1	0.0
LINC00116	11.6573
RP11-1223D19.1	0.0
RP11-1223D19.2	0.0
MIR4436B2	0.0
RP11-1223D19.6	0.0
AC112229.6	0.0
AC112229.1	0.0
LINC01106	0.550161
ZBTB45P2	0.0
GPAA1P2	0.0590338
RP13-1039J1.2	0.0
LIMS4	0.0
RP13-1039J1.3	0.0
AC108938.3	0.0
RGPD6	0.00312081
AC123886.2	0.121999
AC114776.1	0.0
BUB1	0.168264
AC114776.3	0.0
ACOXL	0.0229749
RPL5P9	0.062225
ACOXL-AS1	0.0432191
BCL2L11	1.67318
AC108463.1	0.111971
MIR4435-2HG	0.948529
AC108463.2	0.206288
RP11-181E10.3	0.0568295
AC068491.2	0.0
RP11-803D5.4	0.0
RPS14P4	0.0
MIR4435-2	0.0
RP11-803D5.1	0.0144482
AC068491.3	0.0
RP11-68E19.2	0.0
AC017002.1	0.0
AC017002.2	0.0279491
RP11-68E19.1	0.0
AC017002.4	0.0
AC093166.1	0.0
AC093166.2	0.0
AC093166.3	0.0
ANAPC1	1.54609
MIR4771-2	0.0
AC093166.4	0.0
EEF1E1P1	0.0719341
MERTK	5.15133
RN7SL297P	0.0
AC104651.2	0.0
AC104651.3	0.0
TMEM87B	4.37757
FBLN7	0.674249
RP11-399B17.1	0.321833
ZC3H8	4.17695
ZC3H6	2.53771
NDUFB4P6	0.0
AC115115.4	0.0
RGPD8	0.303787
RP11-606M12.1	0.0
TTL	6.77027
POLR1B	2.01257
Y_RNA	0.416149
CHCHD5	4.96524
AC012442.6	0.445344
AC012442.5	2.82247
AC079922.2	0.227314
AC079922.3	2.57124
SLC20A1	14.017
NT5DC4	0.0192328
CKAP2L	0.0330715
IL1A	0.388697
IL1B	1.11203
RP11-67L14.1	0.0
XIAPP3	0.0
IL37	0.0
CDK8P2	0.0
IL36G	0.0
HMGN2P23	0.0
AC016724.6	0.0
IL36A	0.0
IL36B	0.0
IL36RN	0.0
IL1F10	0.0
RNU6-1180P	0.0
IL1RN	0.195846
PSD4	1.4268
AC016683.5	0.0
PAX8-AS1	1.26148
PAX8	0.886963
IGKV1OR2-108	0.0
AC016745.3	0.0
RP11-480C16.1	0.0
CBWD2	4.78409
FOXD4L1	0.109766
LINC01961	0.0
PGM5P4-AS1	0.0317517
PGM5P4	0.578725
FAM138B	0.0688312
MIR1302-3	0.213531
WASH2P	7.06036
DDX11L2	1.50567
RP11-395L14.18	2.29898
RPL23AP7	3.0593
RABL2A	6.35916
RP11-395L14.17	0.0406723
RP11-395L14.13	0.0301082
AC017074.1	0.0
AC017074.2	0.119477
RNU6-744P	0.0
SLC35F5	4.43517
MIR4782	0.0
AC024704.2	0.455661
AC104653.1	0.592787
RP11-141B14.1	0.0848602
ACTR3	18.8953
RP11-141B14.2	0.0
LINC01191	0.0
AC110769.3	0.0
U3	0.0
AC010982.2	0.0
SEPHS1P7	0.0
RNU2-41P	0.0
DPP10	3.41332
DPP10-AS3	0.0
DPP10-AS2	0.0
DPP10-AS1	1.98552
RPSAP23	0.0
RP11-338I24.1	0.0
AC062016.1	0.0
MTCYBP39	0.0
AC062016.3	0.0
MTND1P28	0.0
MTND2P21	0.0
MTCO1P43	0.0
RNU7-190P	0.0
AC092170.1	0.0
AC009312.1	0.0
DDX18	13.5973
AC009404.2	0.914513
HTR5BP	0.0301146
CCDC93	8.35973
AC009303.3	0.0
AC009303.1	0.0
RP11-98C1.2	0.0
AC009303.2	1.12443
RN7SL111P	0.0
INSIG2	8.29575
AC093901.1	0.0650013
LINC01956	0.972254
EN1	4.46405
MARCO	1.04079
RP11-77A13.1	0.0
C1QL2	5.62655
RN7SL468P	0.0
STEAP3	2.30172
STEAP3-AS1	0.157431
C2ORF76	7.63831
DBI	154.015
TMEM37	0.894957
SCTR	0.0310254
AC013275.2	0.085533
CFAP221	0.754332
TMEM177	2.95358
AC069154.4	0.0
PTPN4	2.14599
AC016691.2	0.0
EPB41L5	6.9532
Y_RNA	0.0
MTATP6P26	0.256638
MTCO3P43	0.136335
MTND3P10	0.0
MTND4LP14	0.0
MTND4P26	0.0849267
MTND5P28	0.0597713
AC012363.4	0.0
TMEM185B	5.98544
RALB	31.198
AC012363.13	0.0
INHBB	4.9924
LINC01101	0.0
AC073257.2	0.0
AC073257.1	0.0
Y_RNA	0.0
