gene_symbol	ensp_id	proximity	sn_tpm
TNFRSF25	9606.ENSP00000367013	2.0912589094407275	4.11721
TRIP6	9606.ENSP00000200457	2.091313777964353	29.04
CABIN1	9606.ENSP00000381364	2.091313777964353	9.78437
FBF1	9606.ENSP00000324292	2.091328626752415	5.68818
SPP1	9606.ENSP00000378517	2.091328626752415	471.386
VGF	9606.ENSP00000249330	2.091328626752415	5.05689
EDN3	9606.ENSP00000337128	2.091328626752415	3.27879
CORT	9606.ENSP00000366248	2.091328626752415	2.15485
PROS1	9606.ENSP00000377783	2.091328626752415	4.18631
CXCL12	9606.ENSP00000379140	2.091328626752415	4.66411
PLXNA2	9606.ENSP00000356000	2.0914881347639183	3.33072
KLHL12	9606.ENSP00000356230	2.0914881347639183	14.2922
LMNB1	9606.ENSP00000261366	2.0914881347639183	1.3715
MCM3	9606.ENSP00000480987	2.0915058404726605	9.4512
DCAF6	9606.ENSP00000356814	2.0915058404726605	8.9123
REV3L	9606.ENSP00000351697	2.0916480438994873	3.65563
FCGR2A	9606.ENSP00000271450	2.0916567714791174	4.66961
PSME3	9606.ENSP00000293362	2.0918125473798272	18.5658
SMAD6	9606.ENSP00000288840	2.0918125473798272	2.38957
SEC22A	9606.ENSP00000310521	2.0918125473798272	2.84321
SOX13	9606.ENSP00000356172	2.0918125473798272	8.15963
EPOR	9606.ENSP00000222139	2.0918260230592924	4.50499
IFI6	9606.ENSP00000342513	2.091981647367271	97.7736
IFIT2	9606.ENSP00000360891	2.091981647367271	11.1793
NUP85	9606.ENSP00000245544	2.0920136041031023	5.19224
RRAS	9606.ENSP00000246792	2.092070810907217	24.9157
ERCC8	9606.ENSP00000265038	2.0920868347338937	3.33971
TAF9	9606.ENSP00000370201	2.092114271215876	23.0492
MAP2	9606.ENSP00000353508	2.092114271215876	36.1599
TAF7	9606.ENSP00000312709	2.0921623789374397	44.8222
VPS51	9606.ENSP00000279281	2.0921967190153543	23.7649
ACTN1	9606.ENSP00000377941	2.0921967190153543	7.72691
ZBTB33	9606.ENSP00000314153	2.0921967190153543	5.74222
ARHGAP6	9606.ENSP00000338967	2.0922034268849234	1.78358
SOS2	9606.ENSP00000216373	2.0922034268849234	11.6922
NUP210	9606.ENSP00000254508	2.0922034268849234	5.13888
TRAPPC5	9606.ENSP00000470262	2.0922034268849234	8.3732
MYO9A	9606.ENSP00000348349	2.0922034268849234	2.15008
MRTO4	9606.ENSP00000364320	2.092235639133123	14.746
NUP160	9606.ENSP00000367721	2.092235639133123	3.88422
NUP93	9606.ENSP00000310668	2.092327221592992	5.42014
PPIL3	9606.ENSP00000286175	2.0923293652356136	12.3667
TNKS	9606.ENSP00000311579	2.092352092352092	8.98718
TNKS2	9606.ENSP00000360689	2.092352092352092	12.3985
EHMT1	9606.ENSP00000417980	2.092352092352092	3.01689
EHMT2	9606.ENSP00000364678	2.092352092352092	25.8703
FLNB	9606.ENSP00000420213	2.0923798851379747	19.182
SEC24B	9606.ENSP00000428564	2.092437131128614	7.52377
MRPS11	9606.ENSP00000317376	2.092443794968947	7.39687
SLC9A3R1	9606.ENSP00000262613	2.0925053542554712	55.45
KITLG	9606.ENSP00000228280	2.0925053542554712	1.43691
CCL4	9606.ENSP00000482259	2.092516548910252	1.23117
SERPINF2	9606.ENSP00000321853	2.092516548910252	1.04796
NCF1	9606.ENSP00000289473	2.092516548910252	1.19511
CALU	9606.ENSP00000438248	2.092516548910252	16.5562
SPARCL1	9606.ENSP00000414856	2.092516548910252	408.378
MIS12	9606.ENSP00000484532	2.092516548910252	9.47269
SFI1	9606.ENSP00000383145	2.092516548910252	4.35572
NCF2	9606.ENSP00000356505	2.092516548910252	2.78844
S100A10	9606.ENSP00000357801	2.09270405776956	29.5434
CYTH2	9606.ENSP00000408236	2.09270405776956	11.0773
IREB2	9606.ENSP00000258886	2.0927119554926574	3.49328
SGK1	9606.ENSP00000356832	2.092814633292491	15.6846
GMNN	9606.ENSP00000230056	2.092814633292491	10.6225
ATP2A3	9606.ENSP00000353072	2.0928256754939296	5.71236
HDAC7	9606.ENSP00000080059	2.0928256754939296	11.5896
HDAC3	9606.ENSP00000302967	2.0928256754939296	19.5198
MAP2K3	9606.ENSP00000345083	2.092876884765892	7.24872
LSM11	9606.ENSP00000286307	2.0929662323104945	1.94995
GPX7	9606.ENSP00000354677	2.0929662323104945	3.04567
OAS3	9606.ENSP00000228928	2.0929927390429532	3.4118
MRPL2	9606.ENSP00000373404	2.093060170006404	17.7436
CSNK1G2	9606.ENSP00000255641	2.0930848328486302	25.2847
MACF1	9606.ENSP00000354573	2.0930848328486302	15.8667
ITPR1	9606.ENSP00000306253	2.0931586990887316	4.13484
PRKAA1	9606.ENSP00000346148	2.0931586990887316	9.70098
CPEB3	9606.ENSP00000482128	2.0932143052741115	5.14081
XRCC5	9606.ENSP00000375978	2.093241819269217	46.4455
PAAF1	9606.ENSP00000311665	2.0932618208531357	21.8321
PELI1	9606.ENSP00000351789	2.093310607421558	10.5926
EXOSC4	9606.ENSP00000315476	2.093310607421558	13.4699
RDX	9606.ENSP00000384136	2.0933406829934116	30.361
ARHGAP5	9606.ENSP00000371897	2.0933734280549245	18.1517
RPN2	9606.ENSP00000237530	2.0935246287358966	36.8247
CLUAP1	9606.ENSP00000460850	2.09356286933144	5.38281
SEC31A	9606.ENSP00000378721	2.09356286933144	14.8536
IFT22	9606.ENSP00000320359	2.09356286933144	11.9761
ADCY5	9606.ENSP00000419361	2.0937070647845912	16.2764
LTBP1	9606.ENSP00000386043	2.0937070647845912	2.87684
GNRH1	9606.ENSP00000276414	2.0937070647845912	2.21924
EPM2A	9606.ENSP00000356489	2.093840846205037	9.43981
ERRFI1	9606.ENSP00000366702	2.093840846205037	9.65837
PLXNA1	9606.ENSP00000377061	2.093840846205037	8.3871
DNAL1	9606.ENSP00000452037	2.0938473102115323	5.6386
SHMT1	9606.ENSP00000318868	2.093897175864389	4.4611
HAUS6	9606.ENSP00000369871	2.093897175864389	4.13112
OAS2	9606.ENSP00000342278	2.0940058671570556	2.71861
PARD3	9606.ENSP00000363921	2.0940058671570556	6.0465
IRF3	9606.ENSP00000471896	2.0940170940170937	18.8083
BRAF	9606.ENSP00000288602	2.094240837696335	4.30661
MRPS14	9606.ENSP00000420714	2.094250022751669	27.2332
PPP2R5B	9606.ENSP00000164133	2.0942523070182646	36.9061
TRAPPC8	9606.ENSP00000283351	2.0942523070182646	6.44566
NCOA1	9606.ENSP00000385216	2.0942523070182646	15.8459
NTRK3	9606.ENSP00000354207	2.094298245614035	3.64794
DUSP10	9606.ENSP00000355866	2.09432350609492	2.93387
PELI3	9606.ENSP00000322532	2.094387808250572	11.8547
LTB4R	9606.ENSP00000380008	2.094426850771539	1.62092
SDC4	9606.ENSP00000361818	2.0944704882528713	65.042
SUZ12	9606.ENSP00000316578	2.0944704882528713	6.37107
SPHK1	9606.ENSP00000313681	2.094518721268906	1.38349
PTPN21	9606.ENSP00000452414	2.094518721268906	4.42311
GNAI2	9606.ENSP00000312999	2.0945220193340495	72.8663
NCF4	9606.ENSP00000380334	2.0945286051512486	3.80321
CLVS2	9606.ENSP00000275162	2.0945286051512486	1.30839
PAF1	9606.ENSP00000221265	2.0945459644387285	42.9241
PPFIA3	9606.ENSP00000335614	2.0945715504545	12.1769
JAK1	9606.ENSP00000343204	2.094628976505062	21.1533
PPIL4	9606.ENSP00000253329	2.094636809049357	10.6205
TMED1	9606.ENSP00000214869	2.094691000176568	15.7459
PIK3R2	9606.ENSP00000222254	2.094691000176568	12.9618
NOS3	9606.ENSP00000297494	2.094691000176568	3.69315
CEP57	9606.ENSP00000317902	2.094712083849803	6.28907
MARCH5	9606.ENSP00000351813	2.094712083849803	9.59657
PIK3AP1	9606.ENSP00000339826	2.0948288437093168	1.75342
SEC22C	9606.ENSP00000264454	2.09485806569659	12.3476
GABBR2	9606.ENSP00000259455	2.09490018287942	8.26271
CCR1	9606.ENSP00000296140	2.09490018287942	2.49364
IGFBP3	9606.ENSP00000370473	2.09490018287942	3.09198
P2RY12	9606.ENSP00000307259	2.09490018287942	12.815
UBXN2A	9606.ENSP00000312107	2.0949046653855943	3.96438
CDKN1C	9606.ENSP00000413720	2.094985088312945	41.4715
NUP43	9606.ENSP00000342262	2.0950088141658116	6.98907
DPYSL5	9606.ENSP00000288699	2.095021037868163	42.9735
IRF9	9606.ENSP00000380073	2.095021037868163	35.4713
IFI27	9606.ENSP00000483430	2.095021037868163	54.5279
PPP4C	9606.ENSP00000279387	2.095070113550606	25.042
HSPE1	9606.ENSP00000233893	2.0950929047209135	118.413
RPGRIP1L	9606.ENSP00000369257	2.0950929047209135	1.02154
RIMS2	9606.ENSP00000262231	2.0951886272459994	1.82512
TADA3	9606.ENSP00000307684	2.0951886272459994	39.6093
HDAC8	9606.ENSP00000362674	2.0951886272459994	3.67575
GTF2A2	9606.ENSP00000379372	2.0952798640425416	22.0458
SREBF2	9606.ENSP00000354476	2.0953608360402063	30.0674
DDX52	9606.ENSP00000479504	2.095366046947615	3.28302
CSNK1G1	9606.ENSP00000305777	2.0954223081882657	1.4653
NIFK	9606.ENSP00000285814	2.0954562609161203	12.9619
GABRA1	9606.ENSP00000393097	2.0954562609161203	3.37844
TOP2B	9606.ENSP00000396704	2.0954672485823487	34.2362
SIN3A	9606.ENSP00000378402	2.0954672485823487	4.34889
BABAM1	9606.ENSP00000352408	2.0955454565413074	43.1967
RTF1	9606.ENSP00000374280	2.0955454565413074	13.5796
TRIM27	9606.ENSP00000366404	2.0955454565413074	12.1157
PRPF40B	9606.ENSP00000448073	2.0955643157214503	4.35782
BMPR1B	9606.ENSP00000401907	2.0955914639501185	3.64314
HNRNPAB	9606.ENSP00000351108	2.095642074433167	33.2983
CYTH1	9606.ENSP00000354398	2.095719121025587	30.1541
CTR9	9606.ENSP00000355013	2.095721044285404	9.55463
ARHGEF9	9606.ENSP00000253401	2.095721044285404	7.61002
INTS9	9606.ENSP00000429065	2.095721044285404	3.82126
KSR1	9606.ENSP00000381958	2.095794256645917	6.68291
ACBD3	9606.ENSP00000355777	2.095794256645917	11.2205
SEC16B	9606.ENSP00000308339	2.09582153130009	1.31835
WDR1	9606.ENSP00000427687	2.095890561356126	23.1642
NLRP3	9606.ENSP00000337383	2.095905201944632	1.47193
ISCU	9606.ENSP00000310623	2.095905201944632	87.0772
B9D1	9606.ENSP00000261499	2.095905201944632	4.54986
TIMM23B	9606.ENSP00000363211	2.096038257359716	2.98156
SNTA1	9606.ENSP00000217381	2.0960424434870064	106.507
NDUFB10	9606.ENSP00000268668	2.0960424434870064	118.053
CTSH	9606.ENSP00000220166	2.096042649529598	18.8488
CCK	9606.ENSP00000379472	2.0960959117359446	10.9856
B9D2	9606.ENSP00000243578	2.0960959117359446	2.61594
VCAN	9606.ENSP00000265077	2.0960959117359446	7.8418
OPRL1	9606.ENSP00000336764	2.0960959117359446	2.92984
ADCY3	9606.ENSP00000260600	2.0960959117359446	8.44626
SERPING1	9606.ENSP00000278407	2.0960959117359446	19.2406
GPX3	9606.ENSP00000373477	2.0961252975641465	53.519
INPP5J	9606.ENSP00000333262	2.096472915064279	2.85676
MED1	9606.ENSP00000300651	2.0965487581980433	3.64049
CD8A	9606.ENSP00000386559	2.0965487581980433	1.19194
MEF2D	9606.ENSP00000271555	2.0965487581980433	10.4972
C1D	9606.ENSP00000348107	2.096548935408052	5.99221
VPS37C	9606.ENSP00000301765	2.096548935408052	9.63383
SGPL1	9606.ENSP00000362298	2.0965948445720697	10.1212
TUBGCP4	9606.ENSP00000260383	2.0965948445720697	3.50753
EXOSC9	9606.ENSP00000368984	2.096666432238554	5.03173
EXOSC7	9606.ENSP00000265564	2.096666432238554	11.0264
CXCL1	9606.ENSP00000379110	2.096767812635993	2.15078
TBCA	9606.ENSP00000306362	2.0968254195024545	39.7943
CEBPB	9606.ENSP00000305422	2.0968344280661673	16.9375
ASAP2	9606.ENSP00000281419	2.096887638473712	3.40873
ITGB1	9606.ENSP00000379350	2.096887638473712	26.7774
FGD4	9606.ENSP00000394487	2.0968986758798467	3.92572
GTF2F2	9606.ENSP00000340823	2.0968986758798467	11.0824
NFS1	9606.ENSP00000363205	2.0969122391204165	13.6653
OBSL1	9606.ENSP00000385636	2.0969122391204165	12.1485
RAD21	9606.ENSP00000297338	2.0969122391204165	55.8163
STX12	9606.ENSP00000363054	2.097025916075	43.6461
IFI35	9606.ENSP00000395590	2.0970575318401403	13.4776
SPOPL	9606.ENSP00000280098	2.097221017448659	7.47916
LAMTOR4	9606.ENSP00000343118	2.097221017448659	83.798
CHGB	9606.ENSP00000368244	2.0972942599327897	11.7625
ADRA2A	9606.ENSP00000280155	2.0972942599327897	1.66192
GNB1	9606.ENSP00000481878	2.0972942599327897	149.589
GAS6	9606.ENSP00000331831	2.0972942599327897	46.3346
TRAPPC3	9606.ENSP00000480332	2.097341243682707	16.8188
NFE2L1	9606.ENSP00000354855	2.097357856737707	73.3965
CENPQ	9606.ENSP00000337289	2.0975405869153945	6.54158
MAMLD1	9606.ENSP00000414517	2.0975618863121457	3.89616
HDAC10	9606.ENSP00000216271	2.0975618863121457	2.11738
NCKAP1L	9606.ENSP00000293373	2.0975636583622066	2.36395
MNAT1	9606.ENSP00000261245	2.0976328757479763	5.69547
CMC2	9606.ENSP00000219400	2.097702097702098	5.87197
CA2	9606.ENSP00000285379	2.097739274072382	76.4799
MRPS5	9606.ENSP00000272418	2.0977637047298634	31.6432
GNA12	9606.ENSP00000275364	2.0977897854028154	41.9684
ARFRP1	9606.ENSP00000483486	2.0977897854028154	16.0836
ITGB4	9606.ENSP00000200181	2.0977897854028154	14.3662
IPPK	9606.ENSP00000287996	2.097994370161858	3.3065
CSTF1	9606.ENSP00000217109	2.098020577544249	4.02029
IFITM1	9606.ENSP00000386187	2.0980788675429727	59.0917
SSU72	9606.ENSP00000291386	2.0980788675429727	25.9082
GTF2B	9606.ENSP00000359531	2.0980788675429727	11.513
FGD1	9606.ENSP00000364277	2.0980788675429727	3.60481
RASA1	9606.ENSP00000274376	2.0980898250895015	9.20048
COX15	9606.ENSP00000016171	2.098163694176413	10.6128
RPH3A	9606.ENSP00000374036	2.098240291929084	5.67483
SRPRB	9606.ENSP00000418401	2.0983253009396803	16.5847
ARHGAP11A	9606.ENSP00000355090	2.0983253009396803	1.83407
TRAPPC9	9606.ENSP00000373979	2.0983750790464932	8.1762
ADRA2C	9606.ENSP00000386069	2.0984952360862072	2.14584
CC2D2A	9606.ENSP00000403465	2.0984952360862072	3.32034
LAMC1	9606.ENSP00000258341	2.0984952360862072	4.98431
CEP97	9606.ENSP00000342510	2.0984952360862072	4.62823
ADCY8	9606.ENSP00000286355	2.0984952360862072	5.64
GPR17	9606.ENSP00000442982	2.0984952360862072	15.7136
MBTPS1	9606.ENSP00000344223	2.0984952360862072	15.2052
LAMB2	9606.ENSP00000388325	2.0984952360862072	14.7645
CDC14B	9606.ENSP00000364389	2.098505406374967	7.98775
PLXNA3	9606.ENSP00000358696	2.0985770570232525	4.7497
EEF1A2	9606.ENSP00000217182	2.0986358866736623	110.182
C16ORF62	9606.ENSP00000251143	2.0986958418352493	10.9292
PPP2R3B	9606.ENSP00000375080	2.0986958418352493	9.19121
PCGF2	9606.ENSP00000482063	2.098783784527801	9.83335
BTG3	9606.ENSP00000344609	2.098783784527801	10.2776
NUP35	9606.ENSP00000295119	2.098783784527801	3.18912
BLZF1	9606.ENSP00000356782	2.0987974814430226	5.8266
SPHK2	9606.ENSP00000245222	2.0988230733993447	16.9019
ZCRB1	9606.ENSP00000266529	2.0988669862318288	57.0485
SYS1	9606.ENSP00000243918	2.098915523605642	7.60739
MCL1	9606.ENSP00000358022	2.0989211523264233	57.9249
RANBP3	9606.ENSP00000341483	2.098932392167211	21.6685
IRS2	9606.ENSP00000365016	2.098932392167211	11.2128
ZYX	9606.ENSP00000324422	2.098932392167211	31.6292
TSR2	9606.ENSP00000364293	2.098947556013188	140.895
SSNA1	9606.ENSP00000313752	2.098947556013188	59.323
SMAD5	9606.ENSP00000441954	2.098947556013188	6.50834
SH3GLB2	9606.ENSP00000361634	2.099026474604643	68.4533
CARD9	9606.ENSP00000360797	2.099088889696513	2.18198
TBCD	9606.ENSP00000347719	2.099088889696513	7.84624
C1QBP	9606.ENSP00000225698	2.0991022707269846	60.1289
RFC1	9606.ENSP00000371321	2.0991559322631232	10.2132
SLK	9606.ENSP00000358770	2.0991559322631232	8.61845
PCGF5	9606.ENSP00000445704	2.099227603190914	15.8131
ZC3H8	9606.ENSP00000386488	2.0992616276319165	4.17695
ARHGEF18	9606.ENSP00000352995	2.0992616276319165	9.64732
ARAP1	9606.ENSP00000377233	2.0992616276319165	16.2563
ARHGEF11	9606.ENSP00000357177	2.0992616276319165	9.69909
PPWD1	9606.ENSP00000261308	2.0992616276319165	12.5979
IDH2	9606.ENSP00000331897	2.099281598756503	60.6571
PRCC	9606.ENSP00000271526	2.099281598756503	21.9435
POLR2K	9606.ENSP00000342889	2.0993848339822776	38.6619
ADCY7	9606.ENSP00000378187	2.099411019981285	1.86231
PBX1	9606.ENSP00000405890	2.099411019981285	9.42472
SDHB	9606.ENSP00000364649	2.099470395925309	53.3442
MDK	9606.ENSP00000385451	2.0996554185650957	9.07863
CHN1	9606.ENSP00000386741	2.0996554185650957	44.2804
LAMB1	9606.ENSP00000222399	2.09969884885028	1.39609
S100A12	9606.ENSP00000357726	2.09969884885028	2.57775
ADCY1	9606.ENSP00000297323	2.09969884885028	4.92636
GOLM1	9606.ENSP00000373364	2.09969884885028	44.3772
ADCY6	9606.ENSP00000311405	2.09969884885028	7.9639
CYR61	9606.ENSP00000398736	2.09969884885028	11.4043
TGFBI	9606.ENSP00000416330	2.09969884885028	2.72134
WNK1	9606.ENSP00000341292	2.099742740180809	68.2161
INPPL1	9606.ENSP00000298229	2.099751997795536	24.8913
VPS4A	9606.ENSP00000254950	2.0997675728975915	40.3233
HEXA	9606.ENSP00000268097	2.0997844000899435	7.90092
TGFBRAP1	9606.ENSP00000377027	2.0997844000899435	5.22581
LAMTOR5	9606.ENSP00000256644	2.0999020999021	68.2788
FAM103A1	9606.ENSP00000307181	2.0999020999021	3.43132
NGEF	9606.ENSP00000264051	2.099904760225048	2.12233
GPHN	9606.ENSP00000417901	2.099904760225048	7.21731
USP25	9606.ENSP00000383044	2.0999455202813135	6.89257
IDH1	9606.ENSP00000390265	2.0999455202813135	13.1959
LGR5	9606.ENSP00000266674	2.0999455202813135	3.656
SATB1	9606.ENSP00000399518	2.099946426563606	8.16287
RASGRF2	9606.ENSP00000265080	2.099946426563606	5.45544
SNAPC4	9606.ENSP00000298532	2.099975113037465	4.49137
GEMIN6	9606.ENSP00000281950	2.099975113037465	2.45913
EPCAM	9606.ENSP00000263735	2.1000436544507695	2.64359
MRPL21	9606.ENSP00000354580	2.100099217285856	16.2565
SEPT4	9606.ENSP00000402000	2.100099217285856	424.999
SKA2	9606.ENSP00000333433	2.100127747676314	24.0691
CCP110	9606.ENSP00000370803	2.100127747676314	20.3203
H2AFZ	9606.ENSP00000296417	2.1001281210237353	73.8115
MKKS	9606.ENSP00000246062	2.1001281210237353	9.31278
MEF2A	9606.ENSP00000346389	2.1001281210237353	9.34745
SYT5	9606.ENSP00000346265	2.1002242444153882	7.15469
ADD1	9606.ENSP00000264758	2.100293710364536	86.6792
COX6A1	9606.ENSP00000229379	2.100293710364536	664.583
PPP4R2	9606.ENSP00000349124	2.1003678124421157	10.6474
IFT43	9606.ENSP00000238628	2.1003678124421157	7.9324
GEMIN7	9606.ENSP00000270257	2.1003678124421157	5.31191
ARHGEF37	9606.ENSP00000328083	2.1004469645402257	29.8473
ARHGEF4	9606.ENSP00000316845	2.1004469645402257	21.7829
ARHGAP27	9606.ENSP00000403323	2.1004469645402257	5.44353
PREX1	9606.ENSP00000361009	2.1004469645402257	51.3371
ARHGAP36	9606.ENSP00000276211	2.1004469645402257	1.24106
TRAPPC10	9606.ENSP00000291574	2.1004490729261374	3.29727
TRAPPC2	9606.ENSP00000392495	2.1004490729261374	7.61254
STAG1	9606.ENSP00000372689	2.1005072923272037	2.98051
NCAPD3	9606.ENSP00000433681	2.1006179455625684	2.24113
RPA2	9606.ENSP00000363017	2.1006179455625684	23.4211
TMEM67	9606.ENSP00000389998	2.1007038679154917	1.22687
PPID	9606.ENSP00000303754	2.1007038679154917	15.4127
S100A4	9606.ENSP00000357705	2.1007847923891445	6.11128
CCND2	9606.ENSP00000261254	2.1008079012432814	7.53011
NRCAM	9606.ENSP00000368314	2.100858861083188	29.9148
PLIN3	9606.ENSP00000221957	2.100858861083188	19.975
ATP5S	9606.ENSP00000308334	2.100861198616345	4.83544
GAL3ST1	9606.ENSP00000385735	2.100861198616345	12.342
TMEM216	9606.ENSP00000440638	2.100905106917131	7.07933
P2RY13	9606.ENSP00000320376	2.100905106917131	3.55611
SCG2	9606.ENSP00000304133	2.100905106917131	48.4084
ADCY2	9606.ENSP00000342952	2.100905106917131	17.1692
ALDOA	9606.ENSP00000378669	2.100905106917131	305.173
P2RY1	9606.ENSP00000304767	2.100905106917131	1.43674
HRC	9606.ENSP00000252825	2.100905106917131	2.38321
DDX49	9606.ENSP00000247003	2.1009237885482	21.6474
POLR2D	9606.ENSP00000272645	2.1009606909924203	6.28133
PLXNA4	9606.ENSP00000352882	2.1009606909924203	1.39372
VTI1B	9606.ENSP00000450731	2.1010047564719434	36.9875
RPS6KA6	9606.ENSP00000262752	2.1010164287352873	1.07243
WDR5	9606.ENSP00000351446	2.101028113389309	15.1157
CEP72	9606.ENSP00000264935	2.101111012002101	1.11899
OSBP	9606.ENSP00000263847	2.101111012002101	13.1498
RAB11FIP2	9606.ENSP00000347839	2.101111012002101	5.38156
RAB11FIP3	9606.ENSP00000262305	2.101111012002101	23.0829
STAG2	9606.ENSP00000218089	2.1011208552797833	11.3844
CITED2	9606.ENSP00000444198	2.1011208552797833	4.22882
NBR1	9606.ENSP00000411250	2.1011412491378376	41.8134
PARP2	9606.ENSP00000250416	2.1011412491378376	14.6033
VTA1	9606.ENSP00000356602	2.1011412491378376	5.72878
HDAC5	9606.ENSP00000225983	2.1011412491378376	32.6807
NHP2	9606.ENSP00000274606	2.101155304700591	54.758
XAF1	9606.ENSP00000354822	2.101155304700591	4.28981
GNG2	9606.ENSP00000334448	2.1011741855742914	6.89792
MRPS15	9606.ENSP00000362208	2.101243539089748	20.3262
MRPL16	9606.ENSP00000300151	2.1012947683940544	29.0146
TAF1C	9606.ENSP00000455265	2.101310507765257	15.9172
PPFIA1	9606.ENSP00000253925	2.1013620225168004	9.41736
ALS2CL	9606.ENSP00000313670	2.1014339196157374	2.82729
WDR77	9606.ENSP00000235090	2.1014339196157374	11.6883
DBNL	9606.ENSP00000417653	2.1014339196157374	12.7174
ZMIZ1	9606.ENSP00000334474	2.1014892443463875	14.0417
RND1	9606.ENSP00000308461	2.1015104606435875	11.3628
BMI1	9606.ENSP00000365851	2.1015916466147155	25.1271
BUD13	9606.ENSP00000260210	2.1016190740961385	7.74919
CTDP1	9606.ENSP00000484525	2.1016348866980623	3.46075
CCNK	9606.ENSP00000374529	2.1016348866980623	2.97326
AKAP13	9606.ENSP00000354718	2.1016348866980623	3.33991
MCF2	9606.ENSP00000430276	2.1016348866980623	3.75127
AFTPH	9606.ENSP00000238855	2.1017109050912763	11.0589
PDS5B	9606.ENSP00000313851	2.1017109050912763	4.98452
PPP2R2D	9606.ENSP00000399970	2.1017109050912763	6.6353
PPME1	9606.ENSP00000381461	2.1017109050912763	27.0125
AHSA1	9606.ENSP00000216479	2.1017109050912763	48.6485
PIK3CB	9606.ENSP00000289153	2.1017535575350896	6.81688
UFM1	9606.ENSP00000368970	2.101910125982343	34.9505
E2F5	9606.ENSP00000398124	2.101962862378839	1.85808
CCND3	9606.ENSP00000362082	2.101962862378839	17.1463
VPS37D	9606.ENSP00000320416	2.1019913136838198	5.4623
MVB12B	9606.ENSP00000354772	2.1019913136838198	29.4164
BIRC6	9606.ENSP00000393596	2.1020145318461276	5.72177
SEC11A	9606.ENSP00000452697	2.1020423943179685	34.6786
EGR1	9606.ENSP00000239938	2.1020672904418864	8.99113
TMEM132A	9606.ENSP00000005286	2.102114019017132	29.627
IGFBP5	9606.ENSP00000233813	2.102114019017132	18.4184
IGBP1	9606.ENSP00000363661	2.102114019017132	33.1696
LCMT1	9606.ENSP00000382021	2.102114019017132	18.328
MKS1	9606.ENSP00000376827	2.102114019017132	4.50844
CAPNS1	9606.ENSP00000246533	2.102114019017132	112.526
